CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
11168,00:00.0,USD,MXN,9.6376,9.6359,00:00.0
11169,00:00.0,USD,SAR,3.7504,3.7496,00:00.0
11170,00:00.0,USD,VEB,1252,1251.94,00:00.0
11171,00:00.0,USD,ARS,3.66,3.6608,00:00.0
11172,00:00.0,USD,AUD,1.8584,1.8589,00:00.0
11173,00:00.0,USD,BRL,2.919,2.927,00:00.0
11174,00:00.0,USD,CAD,1.5838,1.5904,00:00.0
11175,00:00.0,USD,CNY,8.2871,8.288,00:00.0
11176,00:00.0,USD,EUR,1.0114,1.0124,00:00.0
11177,00:00.0,USD,GBP,0.6399,0.6407,00:00.0
11178,00:00.0,USD,JPY,117.57,117.629,00:00.0
11179,00:00.0,USD,MXN,9.6913,9.701,00:00.0
11180,00:00.0,USD,SAR,3.7504,3.7519,00:00.0
11181,00:00.0,USD,VEB,1319,1319.05,00:00.0
11182,00:00.0,USD,ARS,3.6499,3.6497,00:00.0
11183,00:00.0,USD,AUD,1.8365,1.8363,00:00.0
11184,00:00.0,USD,BRL,2.944,2.938,00:00.0
11185,00:00.0,USD,CAD,1.5634,1.5616,00:00.0
11186,00:00.0,USD,CNY,8.2868,8.2859,00:00.0
11187,00:00.0,USD,EUR,1.005,1.0047,00:00.0
11188,00:00.0,USD,GBP,0.6361,0.636,00:00.0
11189,00:00.0,USD,JPY,116.75,116.659,00:00.0
11190,00:00.0,USD,MXN,9.683,9.682,00:00.0
11191,00:00.0,USD,SAR,3.7504,3.7423,00:00.0
11192,00:00.0,USD,VEB,1319,1318.99,00:00.0
11193,00:00.0,USD,ARS,3.66,3.6606,00:00.0
11194,00:00.0,USD,AUD,1.8468,1.8472,00:00.0
11195,00:00.0,USD,BRL,2.995,2.998,00:00.0
11196,00:00.0,USD,CAD,1.5689,1.5696,00:00.0
11197,00:00.0,USD,CNY,8.287,8.2875,00:00.0
11198,00:00.0,USD,EUR,0.9957,0.9962,00:00.0
11199,00:00.0,USD,GBP,0.6312,0.6316,00:00.0
11200,00:00.0,USD,JPY,116.41,116.452,00:00.0
11201,00:00.0,USD,MXN,9.739,9.7449,00:00.0
11202,00:00.0,USD,SAR,3.7504,3.7505,00:00.0
11203,00:00.0,USD,VEB,1321,1321.01,00:00.0
11204,00:00.0,USD,ARS,3.66,3.6597,00:00.0
11205,00:00.0,USD,AUD,1.8677,1.8672,00:00.0
11206,00:00.0,USD,BRL,2.995,2.987,00:00.0
11207,00:00.0,USD,CAD,1.5869,1.5827,00:00.0
11208,00:00.0,USD,CNY,8.2867,8.2865,00:00.0
11209,00:00.0,USD,EUR,1.0133,1.0132,00:00.0
11210,00:00.0,USD,GBP,0.6391,0.6389,00:00.0
11211,00:00.0,USD,JPY,118.83,118.76,00:00.0
11212,00:00.0,USD,MXN,9.7187,9.7119,00:00.0
11213,00:00.0,USD,SAR,3.7504,3.7498,00:00.0
11214,00:00.0,USD,VEB,1321,1320.99,00:00.0
11215,00:00.0,USD,ARS,3.66,3.6602,00:00.0
11216,00:00.0,USD,AUD,1.8692,1.8694,00:00.0
11217,00:00.0,USD,BRL,2.995,2.996,00:00.0
11218,00:00.0,USD,CAD,1.5891,1.5974,00:00.0
11219,00:00.0,USD,CNY,8.2867,8.2876,00:00.0
11220,00:00.0,USD,EUR,1.0147,1.0152,00:00.0
11221,00:00.0,USD,GBP,0.6391,0.6397,00:00.0
11222,00:00.0,USD,JPY,118.88,118.946,00:00.0
11223,00:00.0,USD,MXN,9.765,9.7729,00:00.0
11224,00:00.0,USD,SAR,3.7504,3.7561,00:00.0
11225,00:00.0,USD,VEB,1321,1321,00:00.0
11226,00:00.0,USD,ARS,3.66,3.6593,00:00.0
11227,00:00.0,USD,AUD,1.8692,1.8691,00:00.0
11228,00:00.0,USD,BRL,2.995,2.9929,00:00.0
11229,00:00.0,USD,CAD,1.5878,1.5862,00:00.0
11230,00:00.0,USD,CNY,8.2867,8.2859,00:00.0
11231,00:00.0,USD,EUR,1.0139,1.0137,00:00.0
11232,00:00.0,USD,GBP,0.6391,0.639,00:00.0
11233,00:00.0,USD,JPY,118.81,118.715,00:00.0
11234,00:00.0,USD,MXN,9.765,9.7569,00:00.0
11235,00:00.0,USD,SAR,3.7504,3.7481,00:00.0
11236,00:00.0,USD,VEB,1321,1320.96,00:00.0
11237,00:00.0,USD,ARS,3.66,3.66,00:00.0
11238,00:00.0,USD,AUD,1.8499,1.8503,00:00.0
11239,00:00.0,USD,BRL,3.266,3.274,00:00.0
11240,00:00.0,USD,CAD,1.5727,1.5747,00:00.0
11241,00:00.0,USD,CNY,8.2866,8.2874,00:00.0
11242,00:00.0,USD,EUR,1.0198,1.0203,00:00.0
11243,00:00.0,USD,GBP,0.6398,0.64,00:00.0
11244,00:00.0,USD,JPY,119.73,119.787,00:00.0
11245,00:00.0,USD,MXN,9.7382,9.74,00:00.0
11246,00:00.0,USD,SAR,3.7502,3.7576,00:00.0
11247,00:00.0,USD,VEB,1331,1331,00:00.0
11248,00:00.0,USD,ARS,3.7,3.6993,00:00.0
11249,00:00.0,USD,AUD,1.8401,1.8395,00:00.0
11250,00:00.0,USD,BRL,3.354,3.353,00:00.0
11251,00:00.0,USD,CAD,1.5754,1.5693,00:00.0
11252,00:00.0,USD,CNY,8.2866,8.2859,00:00.0
11253,00:00.0,USD,EUR,1.0169,1.0168,00:00.0
11254,00:00.0,USD,GBP,0.6353,0.6346,00:00.0
11255,00:00.0,USD,JPY,120.23,120.2039,00:00.0
11256,00:00.0,USD,MXN,9.772,9.7669,00:00.0
11257,00:00.0,USD,SAR,3.7504,3.7496,00:00.0
11258,00:00.0,USD,VEB,1341,1340.99,00:00.0
11259,00:00.0,USD,ARS,3.74,3.7408,00:00.0
11260,00:00.0,USD,AUD,1.8415,1.8426,00:00.0
11261,00:00.0,USD,BRL,3.48,3.488,00:00.0
11262,00:00.0,USD,CAD,1.5846,1.5888,00:00.0
11263,00:00.0,USD,CNY,8.2866,8.2874,00:00.0
11264,00:00.0,USD,EUR,1.0234,1.0236,00:00.0
11265,00:00.0,USD,GBP,0.6393,0.6394,00:00.0
11266,00:00.0,USD,JPY,119.93,120.012,00:00.0
11267,00:00.0,USD,MXN,9.8979,9.906,00:00.0
11268,00:00.0,USD,SAR,3.7504,3.7563,00:00.0
11269,00:00.0,USD,VEB,1354,1354.0799,00:00.0
11270,00:00.0,USD,ARS,3.6099,3.6099,00:00.0
11271,00:00.0,USD,AUD,1.8542,1.854,00:00.0
11272,00:00.0,USD,BRL,3.1299,3.1269,00:00.0
11273,00:00.0,USD,CAD,1.5912,1.5851,00:00.0
11274,00:00.0,USD,CNY,8.2866,8.2861,00:00.0
11275,00:00.0,USD,EUR,1.0158,1.0147,00:00.0
11276,00:00.0,USD,GBP,0.6407,0.6401,00:00.0
11277,00:00.0,USD,JPY,119.32,119.28,00:00.0
11278,00:00.0,USD,MXN,9.8443,9.8379,00:00.0
11279,00:00.0,USD,SAR,3.7504,3.7435,00:00.0
11280,00:00.0,USD,VEB,1350,1349.95,00:00.0
11281,00:00.0,USD,ARS,3.6099,3.6103,00:00.0
11282,00:00.0,USD,AUD,1.855,1.8551,00:00.0
11283,00:00.0,USD,BRL,3.1852,3.1899,00:00.0
11284,00:00.0,USD,CAD,1.5852,1.5923,00:00.0
11285,00:00.0,USD,CNY,8.2867,8.2871,00:00.0
11286,00:00.0,USD,EUR,1.0137,1.014,00:00.0
11287,00:00.0,USD,GBP,0.637,0.6371,00:00.0
11288,00:00.0,USD,JPY,118.95,119.044,00:00.0
11289,00:00.0,USD,MXN,9.8407,9.8409,00:00.0
11290,00:00.0,USD,SAR,3.7504,3.7564,00:00.0
11291,00:00.0,USD,VEB,1350,1350.05,00:00.0
11292,00:00.0,USD,ARS,3.6099,3.6095,00:00.0
11293,00:00.0,USD,AUD,1.8539,1.8534,00:00.0
11294,00:00.0,USD,BRL,3.1852,3.184,00:00.0
11295,00:00.0,USD,CAD,1.5848,1.5787,00:00.0
11296,00:00.0,USD,CNY,8.2867,8.2865,00:00.0
11297,00:00.0,USD,EUR,1.013,1.0129,00:00.0
11298,00:00.0,USD,GBP,0.6375,0.6366,00:00.0
11299,00:00.0,USD,JPY,118.95,118.88,00:00.0
11300,00:00.0,USD,MXN,9.8175,9.817,00:00.0
11301,00:00.0,USD,SAR,3.7504,3.7418,00:00.0
11302,00:00.0,USD,VEB,1350,1349.95,00:00.0
11303,00:00.0,USD,ARS,3.6099,3.6101,00:00.0
11304,00:00.0,USD,AUD,1.8551,1.8557,00:00.0
11305,00:00.0,USD,BRL,3.1852,3.194,00:00.0
11306,00:00.0,USD,CAD,1.5848,1.5914,00:00.0
11307,00:00.0,USD,CNY,8.2867,8.2873,00:00.0
11308,00:00.0,USD,EUR,1.0136,1.0142,00:00.0
11309,00:00.0,USD,GBP,0.6369,0.6374,00:00.0
11310,00:00.0,USD,JPY,118.88,118.952,00:00.0
11311,00:00.0,USD,MXN,9.8175,9.827,00:00.0
11312,00:00.0,USD,SAR,3.7504,3.7602,00:00.0
11313,00:00.0,USD,VEB,1350,1350.02,00:00.0
11314,00:00.0,USD,ARS,3.6099,3.6093,00:00.0
11315,00:00.0,USD,AUD,1.8955,1.8948,00:00.0
11316,00:00.0,USD,BRL,3.0863,3.079,00:00.0
11317,00:00.0,USD,CAD,1.5965,1.5875,00:00.0
11318,00:00.0,USD,CNY,8.2866,8.2858,00:00.0
11319,00:00.0,USD,EUR,1.0204,1.0195,00:00.0
11320,00:00.0,USD,GBP,0.6407,0.6401,00:00.0
11321,00:00.0,USD,JPY,119.7,119.696,00:00.0
11322,00:00.0,USD,MXN,9.8234,9.816,00:00.0
11323,00:00.0,USD,SAR,3.7504,3.7439,00:00.0
11324,00:00.0,USD,VEB,1344,1343.96,00:00.0
11325,00:00.0,USD,ARS,3.64,3.64,00:00.0
11326,00:00.0,USD,AUD,1.8869,1.8872,00:00.0
11327,00:00.0,USD,BRL,3.115,3.12,00:00.0
11328,00:00.0,USD,CAD,1.5846,1.5885,00:00.0
11329,00:00.0,USD,CNY,8.2867,8.2873,00:00.0
11330,00:00.0,USD,EUR,1.0353,1.0356,00:00.0
11331,00:00.0,USD,GBP,0.6504,0.6509,00:00.0
11332,00:00.0,USD,JPY,120.82,120.913,00:00.0
11333,00:00.0,USD,MXN,9.7566,9.765,00:00.0
11334,00:00.0,USD,SAR,3.7509,3.7572,00:00.0
11335,00:00.0,USD,VEB,1348,1348,00:00.0
11336,00:00.0,USD,ARS,3.6499,3.6496,00:00.0
11337,00:00.0,USD,AUD,1.8651,1.8647,00:00.0
11338,00:00.0,USD,BRL,3.02,3.016,00:00.0
11339,00:00.0,USD,CAD,1.577,1.5746,00:00.0
11340,00:00.0,USD,CNY,8.2868,8.2866,00:00.0
11341,00:00.0,USD,EUR,1.0262,1.0257,00:00.0
11342,00:00.0,USD,GBP,0.6495,0.6487,00:00.0
11343,00:00.0,USD,JPY,120.27,120.2069,00:00.0
11344,00:00.0,USD,MXN,9.7614,9.7579,00:00.0
11345,00:00.0,USD,SAR,3.7504,3.7448,00:00.0
11346,00:00.0,USD,VEB,1353,1353,00:00.0
11347,00:00.0,USD,ARS,3.64,3.64,00:00.0
11348,00:00.0,USD,AUD,1.8734,1.8741,00:00.0
11349,00:00.0,USD,BRL,2.935,2.944,00:00.0
11350,00:00.0,USD,CAD,1.5798,1.5891,00:00.0
11351,00:00.0,USD,CNY,8.2866,8.2876,00:00.0
11352,00:00.0,USD,EUR,1.0341,1.0349,00:00.0
11353,00:00.0,USD,GBP,0.6531,0.6532,00:00.0
11354,00:00.0,USD,JPY,121.02,121.0669,00:00.0
11355,00:00.0,USD,MXN,9.7401,9.743,00:00.0
11356,00:00.0,USD,SAR,3.7504,3.7515,00:00.0
11357,00:00.0,USD,VEB,1356,1356.0799,00:00.0
11358,00:00.0,USD,ARS,3.64,3.6396,00:00.0
11359,00:00.0,USD,AUD,1.8673,1.8666,00:00.0
11360,00:00.0,USD,BRL,3.0249,3.019,00:00.0
11361,00:00.0,USD,CAD,1.5726,1.5723,00:00.0
11362,00:00.0,USD,CNY,8.2866,8.2858,00:00.0
11363,00:00.0,USD,EUR,1.0306,1.0306,00:00.0
11364,00:00.0,USD,GBP,0.6562,0.6552,00:00.0
11365,00:00.0,USD,JPY,120.13,120.1119,00:00.0
11366,00:00.0,USD,MXN,9.7759,9.769,00:00.0
11367,00:00.0,USD,SAR,3.7507,3.7444,00:00.0
11368,00:00.0,USD,VEB,1364,1363.95,00:00.0
11369,00:00.0,USD,ARS,3.64,3.64,00:00.0
11370,00:00.0,USD,AUD,1.8709,1.8714,00:00.0
11371,00:00.0,USD,BRL,3.0249,3.032,00:00.0
11372,00:00.0,USD,CAD,1.573,1.5758,00:00.0
11373,00:00.0,USD,CNY,8.2866,8.2867,00:00.0
11374,00:00.0,USD,EUR,1.0308,1.0315,00:00.0
11375,00:00.0,USD,GBP,0.6559,0.6562,00:00.0
11376,00:00.0,USD,JPY,120.19,120.227,00:00.0
11377,00:00.0,USD,MXN,9.765,9.7729,00:00.0
11378,00:00.0,USD,SAR,3.7504,3.7585,00:00.0
11379,00:00.0,USD,VEB,1364,1364.02,00:00.0
11380,00:00.0,USD,ARS,3.64,3.6396,00:00.0
11381,00:00.0,USD,AUD,1.8698,1.8689,00:00.0
11382,00:00.0,USD,BRL,3.0249,3.0249,00:00.0
11383,00:00.0,USD,CAD,1.573,1.5629,00:00.0
11384,00:00.0,USD,CNY,8.2866,8.2861,00:00.0
11385,00:00.0,USD,EUR,1.0313,1.0304,00:00.0
11386,00:00.0,USD,GBP,0.6562,0.6559,00:00.0
11387,00:00.0,USD,JPY,120.15,120.0699,00:00.0
11388,00:00.0,USD,MXN,9.765,9.7599,00:00.0
11389,00:00.0,USD,SAR,3.7504,3.7412,00:00.0
11390,00:00.0,USD,VEB,1364,1363.91,00:00.0
11391,00:00.0,USD,ARS,3.6299,3.6301,00:00.0
11392,00:00.0,USD,AUD,1.8532,1.854,00:00.0
11393,00:00.0,USD,BRL,3.16,3.165,00:00.0
11394,00:00.0,USD,CAD,1.5741,1.581,00:00.0
11395,00:00.0,USD,CNY,8.2867,8.2873,00:00.0
11396,00:00.0,USD,EUR,1.0221,1.0222,00:00.0
11397,00:00.0,USD,GBP,0.6531,0.6532,00:00.0
11398,00:00.0,USD,JPY,119.08,119.102,00:00.0
11399,00:00.0,USD,MXN,9.9529,9.957,00:00.0
11400,00:00.0,USD,SAR,3.7507,3.7563,00:00.0
11401,00:00.0,USD,VEB,1371,1371,00:00.0
11402,00:00.0,USD,ARS,3.6299,3.6297,00:00.0
11403,00:00.0,USD,AUD,1.8614,1.8605,00:00.0
11404,00:00.0,USD,BRL,3.165,3.164,00:00.0
11405,00:00.0,USD,CAD,1.5642,1.5553,00:00.0
11406,00:00.0,USD,CNY,8.2866,8.2857,00:00.0
11407,00:00.0,USD,EUR,1.0165,1.0158,00:00.0
11408,00:00.0,USD,GBP,0.6505,0.6498,00:00.0
11409,00:00.0,USD,JPY,118.49,118.412,00:00.0
11410,00:00.0,USD,MXN,9.9553,9.9489,00:00.0
11411,00:00.0,USD,SAR,3.7505,3.749,00:00.0
11412,00:00.0,USD,VEB,1346,1345.91,00:00.0
11413,00:00.0,USD,ARS,3.64,3.64,00:00.0
11414,00:00.0,USD,AUD,1.8597,1.8602,00:00.0
11415,00:00.0,USD,BRL,3.2,3.201,00:00.0
11416,00:00.0,USD,CAD,1.564,1.5669,00:00.0
11417,00:00.0,USD,CNY,8.2866,8.2874,00:00.0
11418,00:00.0,USD,EUR,1.021,1.0216,00:00.0
11419,00:00.0,USD,GBP,0.6508,0.6513,00:00.0
11420,00:00.0,USD,JPY,117.36,117.395,00:00.0
11421,00:00.0,USD,MXN,9.9871,9.992,00:00.0
11422,00:00.0,USD,SAR,3.7505,3.7541,00:00.0
11423,00:00.0,USD,VEB,1376,1376.0899,00:00.0
11424,00:00.0,USD,ARS,3.64,3.6398,00:00.0
11425,00:00.0,USD,AUD,1.8447,1.8442,00:00.0
11426,00:00.0,USD,BRL,3.21,3.204,00:00.0
11427,00:00.0,USD,CAD,1.5592,1.5578,00:00.0
11428,00:00.0,USD,CNY,8.2867,8.2858,00:00.0
11429,00:00.0,USD,EUR,1.0185,1.0178,00:00.0
11430,00:00.0,USD,GBP,0.6512,0.6509,00:00.0
11431,00:00.0,USD,JPY,117.4,117.373,00:00.0
11432,00:00.0,USD,MXN,9.9349,9.9269,00:00.0
11433,00:00.0,USD,SAR,3.7505,3.7454,00:00.0
11434,00:00.0,USD,VEB,1367,1366.98,00:00.0
11435,00:00.0,USD,ARS,3.64,3.6406,00:00.0
11436,00:00.0,USD,AUD,1.8328,1.8329,00:00.0
11437,00:00.0,USD,BRL,3.12,3.128,00:00.0
11438,00:00.0,USD,CAD,1.5596,1.5658,00:00.0
11439,00:00.0,USD,CNY,8.2867,8.2868,00:00.0
11440,00:00.0,USD,EUR,1.0152,1.0153,00:00.0
11441,00:00.0,USD,GBP,0.6499,0.6505,00:00.0
11442,00:00.0,USD,JPY,117.73,117.7369,00:00.0
11443,00:00.0,USD,MXN,9.8268,9.8309,00:00.0
11444,00:00.0,USD,SAR,3.7505,3.7572,00:00.0
11445,00:00.0,USD,VEB,1377,1377.03,00:00.0
11446,00:00.0,USD,ARS,3.64,3.6395,00:00.0
11447,00:00.0,USD,AUD,1.8345,1.8337,00:00.0
11448,00:00.0,USD,BRL,3.12,3.111,00:00.0
11449,00:00.0,USD,CAD,1.5596,1.5544,00:00.0
11450,00:00.0,USD,CNY,8.2867,8.2858,00:00.0
11451,00:00.0,USD,EUR,1.017,1.0164,00:00.0
11452,00:00.0,USD,GBP,0.6505,0.6505,00:00.0
11453,00:00.0,USD,JPY,117.74,117.7099,00:00.0
11454,00:00.0,USD,MXN,9.8109,9.803,00:00.0
11455,00:00.0,USD,SAR,3.7505,3.7494,00:00.0
11456,00:00.0,USD,VEB,1377,1376.91,00:00.0
11457,00:00.0,USD,ARS,3.64,3.641,00:00.0
11458,00:00.0,USD,AUD,1.8321,1.8331,00:00.0
11459,00:00.0,USD,BRL,3.12,3.1269,00:00.0
11460,00:00.0,USD,CAD,1.5596,1.5676,00:00.0
11461,00:00.0,USD,CNY,8.2867,8.2876,00:00.0
11462,00:00.0,USD,EUR,1.0165,1.0166,00:00.0
11463,00:00.0,USD,GBP,0.6498,0.6502,00:00.0
11464,00:00.0,USD,JPY,117.73,117.805,00:00.0
11465,00:00.0,USD,MXN,9.8109,9.8179,00:00.0
11466,00:00.0,USD,SAR,3.7505,3.7555,00:00.0
11467,00:00.0,USD,VEB,1377,1377.0699,00:00.0
11468,00:00.0,USD,ARS,3.64,3.6393,00:00.0
11469,00:00.0,USD,AUD,1.8488,1.8479,00:00.0
11470,00:00.0,USD,BRL,3.101,3.1,00:00.0
11471,00:00.0,USD,CAD,1.5748,1.5681,00:00.0
11472,00:00.0,USD,CNY,8.2867,8.2858,00:00.0
11473,00:00.0,USD,EUR,1.0244,1.0241,00:00.0
11474,00:00.0,USD,GBP,0.655,0.6543,00:00.0
11475,00:00.0,USD,JPY,118.65,118.5999,00:00.0
11476,00:00.0,USD,MXN,9.7539,9.75,00:00.0
11477,00:00.0,USD,SAR,3.7505,3.7412,00:00.0
11478,00:00.0,USD,VEB,1377,1376.99,00:00.0
11479,00:00.0,USD,ARS,3.62,3.621,00:00.0
11480,00:00.0,USD,AUD,1.8307,1.831,00:00.0
11481,00:00.0,USD,BRL,3.1,3.1059,00:00.0
11482,00:00.0,USD,CAD,1.5679,1.5696,00:00.0
11483,00:00.0,USD,CNY,8.2867,8.2875,00:00.0
11484,00:00.0,USD,EUR,1.0215,1.0217,00:00.0
11485,00:00.0,USD,GBP,0.6543,0.6549,00:00.0
11486,00:00.0,USD,JPY,118.88,118.9509,00:00.0
11487,00:00.0,USD,MXN,9.8257,9.832,00:00.0
11488,00:00.0,USD,SAR,3.7505,3.7566,00:00.0
11489,00:00.0,USD,VEB,1392,1392.0899,00:00.0
11490,00:00.0,USD,ARS,3.58,3.5796,00:00.0
11491,00:00.0,USD,AUD,1.8369,1.8361,00:00.0
11492,00:00.0,USD,BRL,3.088,3.08,00:00.0
11493,00:00.0,USD,CAD,1.5566,1.5497,00:00.0
11494,00:00.0,USD,CNY,8.2866,8.2856,00:00.0
11495,00:00.0,USD,EUR,1.0199,1.0196,00:00.0
11496,00:00.0,USD,GBP,0.6529,0.6524,00:00.0
11497,00:00.0,USD,JPY,118.56,118.465,00:00.0
11498,00:00.0,USD,MXN,9.8297,9.827,00:00.0
11499,00:00.0,USD,SAR,3.7505,3.7439,00:00.0
11500,00:00.0,USD,VEB,1408,1407.93,00:00.0
11501,00:00.0,USD,ARS,3.6,3.6002,00:00.0
11502,00:00.0,USD,AUD,1.8471,1.8475,00:00.0
11503,00:00.0,USD,BRL,3.141,3.1419,00:00.0
11504,00:00.0,USD,CAD,1.5599,1.5658,00:00.0
11505,00:00.0,USD,CNY,8.2866,8.2872,00:00.0
11506,00:00.0,USD,EUR,1.0321,1.0326,00:00.0
11507,00:00.0,USD,GBP,0.6573,0.6579,00:00.0
11508,00:00.0,USD,JPY,119.99,120.036,00:00.0
11509,00:00.0,USD,MXN,9.8574,9.861,00:00.0
11510,00:00.0,USD,SAR,3.7505,3.7505,00:00.0
11511,00:00.0,USD,VEB,1403,1403.0899,00:00.0
11512,00:00.0,USD,ARS,3.6,3.5996,00:00.0
11513,00:00.0,USD,AUD,1.8411,1.8404,00:00.0
11514,00:00.0,USD,BRL,3.2198,3.2189,00:00.0
11515,00:00.0,USD,CAD,1.5567,1.5488,00:00.0
11516,00:00.0,USD,CNY,8.2866,8.2861,00:00.0
11517,00:00.0,USD,EUR,1.028,1.028,00:00.0
11518,00:00.0,USD,GBP,0.6579,0.657,00:00.0
11519,00:00.0,USD,JPY,119.62,119.5999,00:00.0
11520,00:00.0,USD,MXN,9.8562,9.8529,00:00.0
11521,00:00.0,USD,SAR,3.7505,3.749,00:00.0
11522,00:00.0,USD,VEB,1403,1402.91,00:00.0
11523,00:00.0,USD,ARS,3.6,3.6006,00:00.0
11524,00:00.0,USD,AUD,1.842,1.8426,00:00.0
11525,00:00.0,USD,BRL,3.2198,3.221,00:00.0
11526,00:00.0,USD,CAD,1.5572,1.5646,00:00.0
11527,00:00.0,USD,CNY,8.2866,8.2875,00:00.0
11528,00:00.0,USD,EUR,1.028,1.0288,00:00.0
11529,00:00.0,USD,GBP,0.6576,0.6584,00:00.0
11530,00:00.0,USD,JPY,119.72,119.7339,00:00.0
11531,00:00.0,USD,MXN,9.8499,9.8529,00:00.0
11532,00:00.0,USD,SAR,3.7505,3.7551,00:00.0
11533,00:00.0,USD,VEB,1403,1403.05,00:00.0
11534,00:00.0,USD,ARS,3.6,3.5994,00:00.0
11535,00:00.0,USD,AUD,1.8362,1.8352,00:00.0
11536,00:00.0,USD,BRL,3.2198,3.212,00:00.0
11537,00:00.0,USD,CAD,1.5572,1.5529,00:00.0
11538,00:00.0,USD,CNY,8.2866,8.2865,00:00.0
11539,00:00.0,USD,EUR,1.0283,1.0276,00:00.0
11540,00:00.0,USD,GBP,0.6576,0.6572,00:00.0
11541,00:00.0,USD,JPY,119.6,119.534,00:00.0
11542,00:00.0,USD,MXN,9.8499,9.842,00:00.0
11543,00:00.0,USD,SAR,3.7505,3.7427,00:00.0
11544,00:00.0,USD,VEB,1403,1402.91,00:00.0
11545,00:00.0,USD,ARS,3.64,3.6402,00:00.0
11546,00:00.0,USD,AUD,1.8369,1.8376,00:00.0
11547,00:00.0,USD,BRL,3.0939,3.1,00:00.0
11548,00:00.0,USD,CAD,1.5558,1.5579,00:00.0
11549,00:00.0,USD,CNY,8.2866,8.2873,00:00.0
11550,00:00.0,USD,EUR,1.029,1.0299,00:00.0
11551,00:00.0,USD,GBP,0.6572,0.6579,00:00.0
11552,00:00.0,USD,JPY,119.74,119.827,00:00.0
11553,00:00.0,USD,MXN,9.8527,9.8569,00:00.0
11554,00:00.0,USD,SAR,3.7507,3.7582,00:00.0
11555,00:00.0,USD,VEB,1391,1391.01,00:00.0
11556,00:00.0,USD,ARS,3.62,3.6194,00:00.0
11557,00:00.0,USD,AUD,1.8068,1.8061,00:00.0
11558,00:00.0,USD,BRL,3.135,3.1259,00:00.0
11559,00:00.0,USD,CAD,1.5543,1.5475,00:00.0
11560,00:00.0,USD,CNY,8.2866,8.2865,00:00.0
11561,00:00.0,USD,EUR,1.017,1.017,00:00.0
11562,00:00.0,USD,GBP,0.6518,0.6513,00:00.0
11563,00:00.0,USD,JPY,118.21,118.178,00:00.0
11564,00:00.0,USD,MXN,9.9171,9.916,00:00.0
11565,00:00.0,USD,SAR,3.7507,3.7482,00:00.0
11566,00:00.0,USD,VEB,1410,1409.98,00:00.0
11567,00:00.0,USD,ARS,3.62,3.6204,00:00.0
11568,00:00.0,USD,AUD,1.8146,1.8152,00:00.0
11569,00:00.0,USD,BRL,3.12,3.128,00:00.0
11570,00:00.0,USD,CAD,1.5597,1.5612,00:00.0
11571,00:00.0,USD,CNY,8.2867,8.2873,00:00.0
11572,00:00.0,USD,EUR,1.0213,1.022,00:00.0
11573,00:00.0,USD,GBP,0.6518,0.6524,00:00.0
11574,00:00.0,USD,JPY,118.74,118.837,00:00.0
11575,00:00.0,USD,MXN,9.9337,9.9399,00:00.0
11576,00:00.0,USD,SAR,3.7505,3.7597,00:00.0
11577,00:00.0,USD,VEB,1405,1405.02,00:00.0
11578,00:00.0,USD,ARS,3.6299,3.6293,00:00.0
11579,00:00.0,USD,AUD,1.8116,1.8112,00:00.0
11580,00:00.0,USD,BRL,3.072,3.071,00:00.0
11581,00:00.0,USD,CAD,1.5591,1.5559,00:00.0
11582,00:00.0,USD,CNY,8.2866,8.2865,00:00.0
11583,00:00.0,USD,EUR,1.0156,1.0155,00:00.0
11584,00:00.0,USD,GBP,0.6458,0.6457,00:00.0
11585,00:00.0,USD,JPY,118.16,118.157,00:00.0
11586,00:00.0,USD,MXN,9.9393,9.938,00:00.0
11587,00:00.0,USD,SAR,3.7505,3.7475,00:00.0
11588,00:00.0,USD,VEB,1418,1417.92,00:00.0
11589,00:00.0,USD,ARS,3.6299,3.6307,00:00.0
11590,00:00.0,USD,AUD,1.8168,1.8178,00:00.0
11591,00:00.0,USD,BRL,3.1535,3.1549,00:00.0
11592,00:00.0,USD,CAD,1.559,1.5625,00:00.0
11593,00:00.0,USD,CNY,8.2866,8.2873,00:00.0
11594,00:00.0,USD,EUR,1.0185,1.0185,00:00.0
11595,00:00.0,USD,GBP,0.645,0.6453,00:00.0
11596,00:00.0,USD,JPY,118.35,118.391,00:00.0
11597,00:00.0,USD,MXN,9.9656,9.9659,00:00.0
11598,00:00.0,USD,SAR,3.7505,3.7576,00:00.0
11599,00:00.0,USD,VEB,1418,1418.04,00:00.0
11600,00:00.0,USD,ARS,3.6299,3.6292,00:00.0
11601,00:00.0,USD,AUD,1.8175,1.8173,00:00.0
11602,00:00.0,USD,BRL,3.1535,3.153,00:00.0
11603,00:00.0,USD,CAD,1.5593,1.5585,00:00.0
11604,00:00.0,USD,CNY,8.2866,8.286,00:00.0
11605,00:00.0,USD,EUR,1.0201,1.0193,00:00.0
11606,00:00.0,USD,GBP,0.6464,0.646,00:00.0
11607,00:00.0,USD,JPY,118.73,118.7219,00:00.0
11608,00:00.0,USD,MXN,9.957,9.9529,00:00.0
11609,00:00.0,USD,SAR,3.7505,3.7406,00:00.0
11610,00:00.0,USD,VEB,1418,1417.91,00:00.0
11611,00:00.0,USD,ARS,3.6299,3.6303,00:00.0
11612,00:00.0,USD,AUD,1.8186,1.8192,00:00.0
